Date,Adj Close,Close,High,Low,Open,Volume
1981-03-10,0.07692831754684448,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10100399702787399,28380800
1981-03-11,0.07393680512905121,0.09653999656438828,0.0976559966802597,0.09653999656438828,0.0976559966802597,29859200
1981-03-12,0.07692831754684448,0.10044600069522858,0.10100399702787399,0.10044600069522858,0.10044600069522858,59248000
1981-03-13,0.076073557138443,0.09933000057935715,0.09988799691200256,0.09933000057935715,0.09988799691200256,231302400
1981-03-16,0.07906581461429596,0.10323700308799744,0.10435300320386887,0.10323700308799744,0.10323700308799744,37228800
1981-03-17,0.08291199803352356,0.10825899988412857,0.109375,0.10825899988412857,0.10825899988412857,43747200
1981-03-18,0.08804026246070862,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,36937600
1981-03-19,0.08718553185462952,0.11383900046348572,0.11439699679613113,0.11383900046348572,0.11439699679613113,37811200
1981-03-20,0.08804026246070862,0.11495500057935715,0.11607100069522858,0.11495500057935715,0.11495500057935715,14604800
1981-03-23,0.09145986288785934,0.11941999942064285,0.12053599953651428,0.11941999942064285,0.11941999942064285,22019200
1981-03-24,0.09103250503540039,0.11886200308799744,0.11941999942064285,0.11886200308799744,0.11941999942064285,28156800
1981-03-25,0.0893222913146019,0.11662899702787399,0.11774600297212601,0.11662899702787399,0.11774600297212601,7056000
1981-03-26,0.08761291950941086,0.11439699679613113,0.11495500057935715,0.11439699679613113,0.11495500057935715,12275200
1981-03-27,0.0846213847398758,0.11049100011587143,0.11104899644851685,0.11049100011587143,0.11104899644851685,12252800
1981-03-30,0.0846213847398758,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11049100011587143,9900800
1981-03-31,0.08376668393611908,0.109375,0.11049100011587143,0.109375,0.11049100011587143,15993600
1981-04-01,0.08291199803352356,0.10825899988412857,0.10881700366735458,0.10825899988412857,0.10881700366735458,34070400
1981-04-02,0.09017778933048248,0.11774600297212601,0.11830399930477142,0.11774600297212601,0.11774600297212601,31404800
1981-04-03,0.09060514718294144,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11830399930477142,16486400
1981-04-06,0.08889497071504593,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,22803200
1981-04-07,0.08804026246070862,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11551299691200256,10684800
1981-04-08,0.09231457114219666,0.12053599953651428,0.12165199965238571,0.12053599953651428,0.12053599953651428,21952000
1981-04-09,0.09402395039796829,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,12499200
1981-04-10,0.09530604630708694,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,33465600
1981-04-13,0.09530604630708694,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,16060800
1981-04-14,0.09530604630708694,0.12444200366735458,0.125,0.12444200366735458,0.12444200366735458,6652800
1981-04-15,0.09060514718294144,0.11830399930477142,0.11886200308799744,0.11830399930477142,0.11886200308799744,34048000
1981-04-16,0.08547614514827728,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11216499656438828,23878400
1981-04-20,0.08804026246070862,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,35347200
1981-04-21,0.09402395039796829,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12276799976825714,28537600
1981-04-22,0.09744281321763992,0.12723200023174286,0.12779000401496887,0.12723200023174286,0.12723200023174286,18995200
1981-04-23,0.10000690817832947,0.13057999312877655,0.13113799691200256,0.13057999312877655,0.13057999312877655,58016000
1981-04-24,0.09915219247341156,0.12946400046348572,0.13057999312877655,0.12946400046348572,0.13057999312877655,35056000
1981-04-27,0.09829752892255783,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1289059966802597,38528000
1981-04-28,0.09658807516098022,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,32188800
1981-04-29,0.09530604630708694,0.12444200366735458,0.125,0.12444200366735458,0.125,13641600
1981-04-30,0.09701544046401978,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,12611200
1981-05-01,0.09701544046401978,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,16553600
1981-05-04,0.09658807516098022,0.12611599266529083,0.12667399644851685,0.12611599266529083,0.12667399644851685,14448000
1981-05-05,0.09616074711084366,0.125558003783226,0.12611599266529083,0.125558003783226,0.12611599266529083,17539200
1981-05-06,0.09359665215015411,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,18950400
1981-05-07,0.0948786810040474,0.12388399988412857,0.12444200366735458,0.12388399988412857,0.12388399988412857,9363200
1981-05-08,0.09573336690664291,0.125,0.125558003783226,0.125,0.125,7907200
1981-05-11,0.09359665215015411,0.12221000343561172,0.12276799976825714,0.12221000343561172,0.12276799976825714,11939200
1981-05-12,0.09359665215015411,0.12221000343561172,0.12388399988412857,0.12221000343561172,0.12221000343561172,4256000
1981-05-13,0.09316924959421158,0.12165199965238571,0.12332600355148315,0.12165199965238571,0.12221000343561172,4905600
1981-05-14,0.0918872058391571,0.11997800320386887,0.1210940033197403,0.11997800320386887,0.1210940033197403,4928000
1981-05-15,0.09402395039796829,0.12276799976825714,0.12444200366735458,0.12276799976825714,0.12276799976825714,4905600
1981-05-18,0.09573336690664291,0.125,0.12611599266529083,0.125,0.125,4166400
1981-05-19,0.09402395039796829,0.12276799976825714,0.12332600355148315,0.12276799976825714,0.12332600355148315,25424000
1981-05-20,0.09701544046401978,0.12667399644851685,0.12779000401496887,0.12667399644851685,0.12667399644851685,13283200
1981-05-21,0.10257181525230408,0.13392899930477142,0.13448700308799744,0.13392899930477142,0.13392899930477142,32211200
1981-05-22,0.10727269947528839,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,31427200
1981-05-26,0.10684533417224884,0.13950900733470917,0.140066996216774,0.13950900733470917,0.140066996216774,85344000
1981-05-27,0.11282830685377121,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,149497600
1981-05-28,0.11282830685377121,0.14732100069522858,0.1478790044784546,0.14732100069522858,0.14732100069522858,73987200
1981-05-29,0.11325570940971375,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,59382400
1981-06-01,0.11325570940971375,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,51251200
1981-06-02,0.10770006477832794,0.140625,0.141183003783226,0.140625,0.141183003783226,40432000
1981-06-03,0.10770006477832794,0.140625,0.14174099266529083,0.140625,0.140625,39446400
1981-06-04,0.10983683168888092,0.14341500401496887,0.1439729928970337,0.14341500401496887,0.14341500401496887,56067200
1981-06-05,0.1081274226307869,0.141183003783226,0.14174099266529083,0.141183003783226,0.14174099266529083,57680000
1981-06-08,0.1042812317609787,0.13616099953651428,0.1367190033197403,0.13616099953651428,0.1367190033197403,93497600
1981-06-09,0.10641802102327347,0.13895100355148315,0.13950900733470917,0.13895100355148315,0.13895100355148315,119593600
1981-06-10,0.10770006477832794,0.140625,0.14229899644851685,0.140625,0.140625,25222400
1981-06-11,0.11240093410015106,0.14676299691200256,0.14732100069522858,0.14676299691200256,0.14676299691200256,38976000
1981-06-12,0.111118845641613,0.14508900046348572,0.14564700424671173,0.14508900046348572,0.14564700424671173,25804800
1981-06-15,0.11069154739379883,0.1445309966802597,0.14508900046348572,0.1445309966802597,0.14508900046348572,143763200
1981-06-16,0.10855474323034286,0.14174099266529083,0.14229899644851685,0.14174099266529083,0.14229899644851685,37251200
1981-06-17,0.10684533417224884,0.13950900733470917,0.140066996216774,0.13950900733470917,0.140066996216774,27574400
1981-06-18,0.10641802102327347,0.13895100355148315,0.140066996216774,0.13895100355148315,0.13950900733470917,23049600
1981-06-19,0.1034265086054802,0.13504500687122345,0.13560299575328827,0.13504500687122345,0.13560299575328827,27507200
1981-06-22,0.0995795801281929,0.13002200424671173,0.13057999312877655,0.13002200424671173,0.13057999312877655,10841600
1981-06-23,0.10128898173570633,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,15030400
1981-06-24,0.0987248346209526,0.1289059966802597,0.13002200424671173,0.1289059966802597,0.13002200424671173,23027200
1981-06-25,0.10086164623498917,0.13169600069522858,0.1322540044784546,0.13169600069522858,0.13169600069522858,24259200
1981-06-26,0.0995795801281929,0.13002200424671173,0.13113799691200256,0.13002200424671173,0.13113799691200256,23788800
1981-06-29,0.09616074711084366,0.125558003783226,0.12667399644851685,0.125558003783226,0.12667399644851685,10595200
1981-06-30,0.08889497071504593,0.11607100069522858,0.11662899702787399,0.11607100069522858,0.11662899702787399,35907200
1981-07-01,0.08804026246070862,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11551299691200256,170464000
1981-07-02,0.08804026246070862,0.11495500057935715,0.11551299691200256,0.11495500057935715,0.11495500057935715,30284800
1981-07-06,0.08504875004291534,0.11104899644851685,0.11216499656438828,0.11104899644851685,0.11216499656438828,16531200
1981-07-07,0.08590350300073624,0.11216499656438828,0.1132809966802597,0.11216499656438828,0.11216499656438828,15836800
1981-07-08,0.0893222913146019,0.11662899702787399,0.1171879991889,0.11662899702787399,0.11662899702787399,16620800
1981-07-09,0.0824846476316452,0.10770100355148315,0.10825899988412857,0.10770100355148315,0.10825899988412857,32883200
1981-07-10,0.076073557138443,0.09933000057935715,0.09988799691200256,0.09933000057935715,0.09988799691200256,55171200
1981-07-13,0.0777837485074997,0.1015629991889,0.10212100297212601,0.1015629991889,0.1015629991889,45740800
1981-07-14,0.08120260387659073,0.10602699965238571,0.10714299976825714,0.10602699965238571,0.10602699965238571,19779200
1981-07-15,0.08333934843540192,0.10881700366735458,0.109375,0.10881700366735458,0.10881700366735458,10953600
1981-07-16,0.08547614514827728,0.11160700023174286,0.11272300034761429,0.11160700023174286,0.11160700023174286,15232000
1981-07-17,0.08846757560968399,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,19824000
1981-07-20,0.0824846476316452,0.10770100355148315,0.10825899988412857,0.10770100355148315,0.10825899988412857,23654400
1981-07-21,0.08205728977918625,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10770100355148315,31942400
1981-07-22,0.07735562324523926,0.10100399702787399,0.10212100297212601,0.10100399702787399,0.10212100297212601,22668800
1981-07-23,0.07949317246675491,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10379499942064285,34451200
1981-07-24,0.08205728977918625,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10714299976825714,28851200
1981-07-27,0.08547614514827728,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,17337600
1981-07-28,0.0824846476316452,0.10770100355148315,0.10825899988412857,0.10770100355148315,0.10825899988412857,22848000
1981-07-29,0.08120260387659073,0.10602699965238571,0.10658500343561172,0.10602699965238571,0.10658500343561172,15500800
1981-07-30,0.08419407159090042,0.10993299633264542,0.11104899644851685,0.10993299633264542,0.10993299633264542,9900800
1981-07-31,0.08547614514827728,0.11160700023174286,0.11216499656438828,0.11160700023174286,0.11160700023174286,10953600
1981-08-03,0.0846213847398758,0.11049100011587143,0.11160700023174286,0.11049100011587143,0.11160700023174286,12432000
1981-08-04,0.08590350300073624,0.11216499656438828,0.11272300034761429,0.11216499656438828,0.11216499656438828,31673600
1981-08-05,0.08846757560968399,0.11551299691200256,0.11607100069522858,0.11551299691200256,0.11551299691200256,17494400
1981-08-06,0.08633081614971161,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.1132809966802597,10528000
1981-08-07,0.08633081614971161,0.11272300034761429,0.1132809966802597,0.11272300034761429,0.11272300034761429,9206400
1981-08-10,0.08633081614971161,0.11272300034761429,0.11272300034761429,0.11272300034761429,0.11272300034761429,0
1981-08-11,0.08376668393611908,0.109375,0.11049100011587143,0.109375,0.11049100011587143,71456000
1981-08-12,0.08205728977918625,0.10714299976825714,0.10770100355148315,0.10714299976825714,0.10770100355148315,26275200
1981-08-13,0.07949317246675491,0.10379499942064285,0.10435300320386887,0.10379499942064285,0.10435300320386887,27484800
1981-08-14,0.07821111381053925,0.10212100297212601,0.10323700308799744,0.10212100297212601,0.10323700308799744,24192000
1981-08-17,0.07564625889062881,0.09877199679613113,0.09988799691200256,0.09877199679613113,0.09988799691200256,18905600
1981-08-18,0.07393680512905121,0.09653999656438828,0.0976559966802597,0.09653999656438828,0.0976559966802597,17001600
1981-08-19,0.0730821043252945,0.09542399644851685,0.09653999656438828,0.09542399644851685,0.09653999656438828,20675200
1981-08-20,0.07393680512905121,0.09653999656438828,0.09709800034761429,0.09653999656438828,0.09653999656438828,17113600
1981-08-21,0.06880858540534973,0.0898440033197403,0.09096000343561172,0.0898440033197403,0.09096000343561172,41910400
1981-08-24,0.0645342469215393,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08482100069522858,23072000
1981-08-25,0.06624443084001541,0.08649600297212601,0.08705399930477142,0.08649600297212601,0.08649600297212601,40700800
1981-08-26,0.06496157497167587,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08537899702787399,33600000
1981-08-27,0.06538897752761841,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,25916800
1981-08-28,0.06880858540534973,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,38035200
1981-08-31,0.06880858540534973,0.0898440033197403,0.09040199965238571,0.0898440033197403,0.0898440033197403,40947200
1981-09-01,0.0730821043252945,0.09542399644851685,0.09598200023174286,0.09542399644851685,0.09542399644851685,37027200
1981-09-02,0.07436416298151016,0.09709800034761429,0.0976559966802597,0.09709800034761429,0.09709800034761429,19376000
1981-09-03,0.07051799446344376,0.09207600355148315,0.09319200366735458,0.09207600355148315,0.09319200366735458,37475200
1981-09-04,0.06966326385736465,0.09096000343561172,0.09151799976825714,0.09096000343561172,0.09151799976825714,15254400
1981-09-08,0.06752653419971466,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08872800320386887,25446400
1981-09-09,0.06752653419971466,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08816999942064285,30531200
1981-09-10,0.06795388460159302,0.08872800320386887,0.08928599953651428,0.08872800320386887,0.08872800320386887,34809600
1981-09-11,0.06709913164377213,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08816999942064285,17539200
1981-09-14,0.06496157497167587,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08537899702787399,27686400
1981-09-15,0.06325221806764603,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08314699679613113,19510400
1981-09-16,0.06197013333439827,0.08091499656438828,0.08147300034761429,0.08091499656438828,0.08147300034761429,19353600
1981-09-17,0.06026072055101395,0.07868299633264542,0.07924100011587143,0.07868299633264542,0.07924100011587143,19376000
1981-09-18,0.060688089579343796,0.07924100011587143,0.07979899644851685,0.07924100011587143,0.07924100011587143,26320000
1981-09-21,0.06111544743180275,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.07979899644851685,49033600
1981-09-22,0.057696592062711716,0.07533500343561172,0.07589299976825714,0.07533500343561172,0.07589299976825714,47420800
1981-09-23,0.056414537131786346,0.07366099953651428,0.07477699965238571,0.07366099953651428,0.07477699965238571,28201600
1981-09-24,0.055987175554037094,0.07310300320386887,0.07366099953651428,0.07310300320386887,0.07366099953651428,18300800
1981-09-25,0.04872140660881996,0.06361600011587143,0.06473200023174286,0.06361600011587143,0.06473200023174286,34608000
1981-09-28,0.049148764461278915,0.06417399644851685,0.06473200023174286,0.06417399644851685,0.06417399644851685,91728000
1981-09-29,0.051712874323129654,0.06752199679613113,0.06808000057935715,0.06752199679613113,0.06752199679613113,94684800
1981-09-30,0.05214020982384682,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,49996800
1981-10-01,0.05214020982384682,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,61129600
1981-10-02,0.056414537131786346,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,45046400
1981-10-05,0.058123938739299774,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,43097600
1981-10-06,0.057696592062711716,0.07533500343561172,0.07589299976825714,0.07533500343561172,0.07589299976825714,28358400
1981-10-07,0.06111544743180275,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,38841600
1981-10-08,0.06325221806764603,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,31091200
1981-10-09,0.0636795312166214,0.08314699679613113,0.08426299691200256,0.08314699679613113,0.08314699679613113,54521600
1981-10-12,0.06581709533929825,0.0859379991889,0.08649600297212601,0.0859379991889,0.0859379991889,27350400
1981-10-13,0.06581709533929825,0.0859379991889,0.08705399930477142,0.0859379991889,0.0859379991889,44195200
1981-10-14,0.06197013333439827,0.08091499656438828,0.08147300034761429,0.08091499656438828,0.08147300034761429,30979200
1981-10-15,0.06325221806764603,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,29433600
1981-10-16,0.062397491186857224,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.0820309966802597,36467200
1981-10-19,0.0636795312166214,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,20585600
1981-10-20,0.06709913164377213,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,35728000
1981-10-21,0.06709913164377213,0.08761200308799744,0.08816999942064285,0.08761200308799744,0.08761200308799744,76899200
1981-10-22,0.06667177379131317,0.08705399930477142,0.08761200308799744,0.08705399930477142,0.08761200308799744,32278400
1981-10-23,0.06496157497167587,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08537899702787399,27910400
1981-10-26,0.06496157497167587,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,27283200
1981-10-27,0.06624443084001541,0.08649600297212601,0.08761200308799744,0.08649600297212601,0.08649600297212601,85590400
1981-10-28,0.06838119775056839,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,44172800
1981-10-29,0.06752653419971466,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08872800320386887,30486400
1981-10-30,0.06838119775056839,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,52729600
1981-11-02,0.06838119775056839,0.08928599953651428,0.0898440033197403,0.08928599953651428,0.08928599953651428,36915200
1981-11-03,0.06752653419971466,0.08816999942064285,0.08872800320386887,0.08816999942064285,0.08872800320386887,28380800
1981-11-04,0.06581709533929825,0.0859379991889,0.08649600297212601,0.0859379991889,0.08649600297212601,23811200
1981-11-05,0.06111544743180275,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.08035700023174286,23363200
1981-11-06,0.0615428201854229,0.08035700023174286,0.08091499656438828,0.08035700023174286,0.08035700023174286,24595200
1981-11-09,0.062397491186857224,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.08147300034761429,20384000
1981-11-10,0.06282486021518707,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,16755200
1981-11-11,0.0645342469215393,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,27440000
1981-11-12,0.06667177379131317,0.08705399930477142,0.08761200308799744,0.08705399930477142,0.08705399930477142,39916800
1981-11-13,0.06197013333439827,0.08091499656438828,0.08147300034761429,0.08091499656438828,0.08147300034761429,21011200
1981-11-16,0.06111544743180275,0.07979899644851685,0.08035700023174286,0.07979899644851685,0.08035700023174286,22556800
1981-11-17,0.062397491186857224,0.08147300034761429,0.0820309966802597,0.08147300034761429,0.08147300034761429,35414400
1981-11-18,0.0645342469215393,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,29142400
1981-11-19,0.0645342469215393,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,40006400
1981-11-20,0.06496157497167587,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,38102400
1981-11-23,0.06197013333439827,0.08091499656438828,0.0820309966802597,0.08091499656438828,0.0820309966802597,22960000
1981-11-24,0.0615428201854229,0.08035700023174286,0.08091499656438828,0.08035700023174286,0.08091499656438828,22153600
1981-11-25,0.06282486021518707,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,52550400
1981-11-27,0.0645342469215393,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,37251200
1981-11-30,0.0636795312166214,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08370500057935715,23968000
1981-12-01,0.0636795312166214,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,23385600
1981-12-02,0.06410687416791916,0.08370500057935715,0.08426299691200256,0.08370500057935715,0.08370500057935715,37564800
1981-12-03,0.06325221806764603,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08314699679613113,20428800
1981-12-04,0.06496157497167587,0.08482100069522858,0.08537899702787399,0.08482100069522858,0.08482100069522858,137155200
1981-12-07,0.06538897752761841,0.08537899702787399,0.0859379991889,0.08537899702787399,0.08537899702787399,59292800
1981-12-08,0.06410687416791916,0.08370500057935715,0.08482100069522858,0.08370500057935715,0.08482100069522858,50624000
1981-12-09,0.0645342469215393,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,34272000
1981-12-10,0.0645342469215393,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,37408000
